round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
25,fedprox,plain,0.15021875270548227,plain,5.112960934638977e-06,3.690272569656372e-05,3200,3200,1.0,37
26,fedprox,plain,0.1476629908517695,plain,3.902707248926163e-06,3.026193007826805e-05,3200,3200,1.0,37
27,fedprox,plain,0.14526135090855322,plain,3.783963620662689e-06,2.691103145480156e-05,3200,3200,1.0,37
28,fedprox,plain,0.14299944856653168,plain,3.4659169614315033e-06,2.5694258511066437e-05,3200,3200,1.0,37
29,fedprox,plain,0.14086467057027416,plain,3.1599774956703186e-06,2.5023240596055984e-05,3200,3200,1.0,37
30,fedprox,plain,0.13884590833143604,plain,3.1068921089172363e-06,2.5419052690267563e-05,3200,3200,1.0,37
1,fedavg,secureagg,0.537335727527708,secureagg,4.20818105340004e-06,2.7969013899564743e-05,3200,6400,2.0,37
2,fedavg,secureagg,0.4501304618340334,secureagg,3.3578835427761078e-06,2.5860033929347992e-05,3200,6400,2.0,37
3,fedavg,secureagg,0.3913574767268461,secureagg,5.616806447505951e-06,2.5543849915266037e-05,3200,6400,2.0,37
4,fedavg,secureagg,0.3490903210925486,secureagg,3.0421651899814606e-06,2.5259796530008316e-05,3200,6400,2.0,37
5,fedavg,secureagg,0.3171799570302471,secureagg,3.736000508069992e-06,2.487609162926674e-05,3200,6400,2.0,37
6,fedavg,secureagg,0.2921898487572513,secureagg,3.1278468668460846e-06,2.4809036403894424e-05,3200,6400,2.0,37
7,fedavg,secureagg,0.2720566599083872,secureagg,3.242865204811096e-06,2.5044195353984833e-05,3200,6400,2.0,37
8,fedavg,secureagg,0.2554667400118128,secureagg,3.856141120195389e-06,2.4768058210611343e-05,3200,6400,2.0,37
9,fedavg,secureagg,0.24154324375243919,secureagg,3.7229619920253754e-06,2.6260968297719955e-05,3200,6400,2.0,37
10,fedavg,secureagg,0.22967796797780168,secureagg,3.5208649933338165e-06,2.545025199651718e-05,3200,6400,2.0,37
11,fedavg,secureagg,0.21943548089922005,secureagg,3.3550895750522614e-06,2.5435350835323334e-05,3200,6400,2.0,37
12,fedavg,secureagg,0.21049567669718403,secureagg,3.3150427043437958e-06,2.5230925530195236e-05,3200,6400,2.0,37
13,fedavg,secureagg,0.2026178786301574,secureagg,3.403984010219574e-06,2.5331974029541016e-05,3200,6400,2.0,37
14,fedavg,secureagg,0.19561759387882888,secureagg,3.4547410905361176e-06,2.5311019271612167e-05,3200,6400,2.0,37
15,fedavg,secureagg,0.18935099485182671,secureagg,3.5190023481845856e-06,2.447003498673439e-05,3200,6400,2.0,37
16,fedavg,secureagg,0.1837042819941177,secureagg,3.1460076570510864e-06,2.4518929421901703e-05,3200,6400,2.0,37
17,fedavg,secureagg,0.17858622294357013,secureagg,3.2819807529449463e-06,2.461206167936325e-05,3200,6400,2.0,37
18,fedavg,secureagg,0.1739228125138626,secureagg,3.601890057325363e-06,2.5909394025802612e-05,3200,6400,2.0,37
19,fedavg,secureagg,0.1696533813200742,secureagg,3.584660589694977e-06,2.520158886909485e-05,3200,6400,2.0,37
20,fedavg,secureagg,0.1657277141098455,secureagg,3.429129719734192e-06,2.4945009499788284e-05,3200,6400,2.0,37
21,fedavg,secureagg,0.16210388470185877,secureagg,3.5706907510757446e-06,2.506095916032791e-05,3200,6400,2.0,37
22,fedavg,secureagg,0.15874660786321543,secureagg,3.4370459616184235e-06,2.715829759836197e-05,3200,6400,2.0,37
23,fedavg,secureagg,0.155625969631607,secureagg,3.206077963113785e-06,2.5196000933647156e-05,3200,6400,2.0,37
24,fedavg,secureagg,0.15271643843867405,secureagg,3.2158568501472473e-06,2.483697608113289e-05,3200,6400,2.0,37
25,fedavg,secureagg,0.1499960871607971,secureagg,3.123655915260315e-06,2.517644315958023e-05,3200,6400,2.0,37
26,fedavg,secureagg,0.147445975410662,secureagg,3.584194928407669e-06,2.49641016125679e-05,3200,6400,2.0,37
27,fedavg,secureagg,0.14504965483865,secureagg,3.480818122625351e-06,2.5035813450813293e-05,3200,6400,2.0,37
28,fedavg,secureagg,0.1427927697793701,secureagg,3.352295607328415e-06,2.7033966034650803e-05,3200,6400,2.0,37
29,fedavg,secureagg,0.1406627324661035,secureagg,3.5460107028484344e-06,2.476898953318596e-05,3200,6400,2.0,37
30,fedavg,secureagg,0.13864845705298187,secureagg,3.7527643144130707e-06,2.5338027626276016e-05,3200,6400,2.0,37
1,fedavg,heagg,0.537335727527708,heagg,4.4771935790777206e-05,3.516022115945816e-05,3200,51200,16.0,37
2,fedavg,heagg,0.45013042799044173,heagg,4.011020064353943e-05,3.3088959753513336e-05,3200,51200,16.0,37
3,fedavg,heagg,0.3913574491846014,heagg,4.300987347960472e-05,3.514206036925316e-05,3200,51200,16.0,37
4,fedavg,heagg,0.3490903142040097,heagg,3.988714888691902e-05,3.232154995203018e-05,3200,51200,16.0,37
5,fedavg,heagg,0.3171799489986786,heagg,3.968784585595131e-05,3.164168447256088e-05,3200,51200,16.0,37
6,fedavg,heagg,0.2921898418076131,heagg,4.054466262459755e-05,3.289012238383293e-05,3200,51200,16.0,37
7,fedavg,heagg,0.2720566615026888,heagg,4.0125101804733276e-05,3.165192902088165e-05,3200,51200,16.0,37
