round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
7,fedavg,secureagg,0.1989790021635475,secureagg,2.902001142501831e-06,1.7328187823295593e-05,1344,2688,2.0,37
8,fedavg,secureagg,0.19264233345732673,secureagg,2.68593430519104e-06,1.6922131180763245e-05,1344,2688,2.0,37
9,fedavg,secureagg,0.18715123932944264,secureagg,3.3928081393241882e-06,1.9960105419158936e-05,1344,2688,2.0,37
10,fedavg,secureagg,0.18231223544771172,secureagg,2.9350630939006805e-06,1.9695144146680832e-05,1344,2688,2.0,37
11,fedavg,secureagg,0.17799483251052567,secureagg,2.9080547392368317e-06,1.8090009689331055e-05,1344,2688,2.0,37
12,fedavg,secureagg,0.1741064222123365,secureagg,2.9890798032283783e-06,2.55657359957695e-05,1344,2688,2.0,37
13,fedavg,secureagg,0.1705784580733949,secureagg,3.0691735446453094e-06,2.0031817257404327e-05,1344,2688,2.0,37
14,fedavg,secureagg,0.16735841160162665,secureagg,2.689659595489502e-06,1.758616417646408e-05,1344,2688,2.0,37
15,fedavg,secureagg,0.16440486140110017,secureagg,2.7851201593875885e-06,1.7739832401275635e-05,1344,2688,2.0,37
16,fedavg,secureagg,0.1616843679841608,secureagg,3.1208619475364685e-06,1.907534897327423e-05,1344,2688,2.0,37
17,fedavg,secureagg,0.15916941036943427,secureagg,2.9997900128364563e-06,1.777196303009987e-05,1344,2688,2.0,37
18,fedavg,secureagg,0.15683697777797082,secureagg,2.854038029909134e-06,1.7185229808092117e-05,1344,2688,2.0,37
19,fedavg,secureagg,0.15466757902391523,secureagg,2.917833626270294e-06,1.7799437046051025e-05,1344,2688,2.0,37
20,fedavg,secureagg,0.1526445262857819,secureagg,2.7990899980068207e-06,1.7768703401088715e-05,1344,2688,2.0,37
21,fedavg,secureagg,0.1507534041239944,secureagg,2.884306013584137e-06,1.796102151274681e-05,1344,2688,2.0,37
22,fedavg,secureagg,0.1489816667936752,secureagg,2.466142177581787e-06,1.7315149307250977e-05,1344,2688,2.0,37
23,fedavg,secureagg,0.14731832655440125,secureagg,2.8098002076148987e-06,1.8553808331489563e-05,1344,2688,2.0,37
24,fedavg,secureagg,0.14575370798143178,secureagg,3.390014171600342e-06,2.0466744899749756e-05,1344,2688,2.0,37
25,fedavg,secureagg,0.14427925116087698,secureagg,2.8889626264572144e-06,1.775100827217102e-05,1344,2688,2.0,37
26,fedavg,secureagg,0.14288735180242032,secureagg,3.046821802854538e-06,1.7783138900995255e-05,1344,2688,2.0,37
27,fedavg,secureagg,0.14157122973796638,secureagg,3.3597461879253387e-06,1.790793612599373e-05,1344,2688,2.0,37
28,fedavg,secureagg,0.14032481960779808,secureagg,2.7976930141448975e-06,1.732679083943367e-05,1344,2688,2.0,37
29,fedavg,secureagg,0.13914267914925307,secureagg,2.7329660952091217e-06,1.7263926565647125e-05,1344,2688,2.0,37
30,fedavg,secureagg,0.1380199116379968,secureagg,2.7008354663848877e-06,1.744832843542099e-05,1344,2688,2.0,37
1,fedavg,heagg,0.33057074595827673,heagg,2.7338042855262756e-05,2.4774111807346344e-05,1344,21504,16.0,37
