method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,tier,seed,ece,expected_precision_prev_0.01,reviews_per_true_positive_prev_0.01,expected_precision_prev_0.001,reviews_per_true_positive_prev_0.001,expected_precision_prev_1e-05,reviews_per_true_positive_prev_1e-05,attack_scenario,attacker_fraction,attacked_clients,communication_rounds,local_epochs,robustness_scope
fedavg_mean,multimodal,none,0.9244456790123456,0.9249667236284926,0.36,0.1193234228074414,0.0711100256619032,0.8255555555555556,0.8991825613079019,0.7333333333333333,660,74,826,240,1800,VCSL public-label audit,37,0.0711100256619032,0.020161290322580645,49.6,0.0020349267426372653,491.4181818181818,2.0370159124275747e-05,49091.41818181818,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9244123456790123,0.9249526554274461,0.35888888888888887,0.11888374650555036,0.06845747808234713,0.8255555555555556,0.8959459459459459,0.7366666666666667,663,77,823,237,1800,VCSL public-label audit,37,0.06845747808234713,0.020312500000000004,49.23076923076922,0.0020504731861198744,487.69230769230757,2.052609972526605e-05,48718.46153846154,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.924369135802469,0.9249238909432287,0.3611111111111111,0.11956588164576795,0.07164514343240908,0.825,0.8979591836734694,0.7333333333333333,660,75,825,240,1800,VCSL public-label audit,37,0.07164514343240908,0.020100502512562814,49.75,0.002028678131771866,492.9318181818182,2.0307482984406156e-05,49242.93181818183,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9243777777777777,0.9251129210256254,0.36444444444444446,0.11950856702180118,0.07196787996130186,0.8244444444444444,0.9010989010989011,0.7288888888888889,656,72,828,244,1800,VCSL public-label audit,37,0.07196787996130186,0.019801980198019802,50.5,0.001998001998001998,500.5,1.999980000199998e-05,50000.49999999999,clean,0.0,,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.9245345679012344,0.9250638551077845,0.36444444444444446,0.12195612560744581,0.09083524125493099,0.8227777777777778,0.8984910836762688,0.7277777777777777,655,74,826,245,1800,VCSL public-label audit,37,0.09083524125493099,0.019772391100914662,50.57557251908397,0.001994962339375074,501.2625954198474,1.9969313110811365e-05,50076.83511450382,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9244308641975308,0.925004196158942,0.36,0.12046567858916121,0.07542050782513288,0.8216666666666667,0.9037656903765691,0.72,648,69,831,252,1800,VCSL public-label audit,37,0.07542050782513288,0.019801980198019802,50.5,0.001998001998001998,500.5,1.999980000199998e-05,50000.49999999999,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.9244666666666667,0.925045126216422,0.36,0.12024851017967725,0.07502949613387792,0.8222222222222222,0.9005524861878453,0.7244444444444444,652,72,828,248,1800,VCSL public-label audit,37,0.07502949613387792,0.019921779516010756,50.19631901840491,0.0020103105498137687,497.4355828220859,2.0123253073240495e-05,49693.75460122699,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9244271604938271,0.9252342964617648,0.3611111111111111,0.12295620875601483,0.08237822758232806,0.815,0.9079136690647482,0.7011111111111111,631,64,836,269,1800,VCSL public-label audit,37,0.08237822758232806,0.019234286411022372,51.99049128367671,0.0019397121479468563,515.540412044374,1.9415201813792155e-05,51506.031695721074,label_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.9239246913580248,0.9243447928553168,0.35333333333333333,0.12552484187964677,0.09106993268902452,0.8105555555555556,0.9068413391557496,0.6922222222222222,623,64,836,277,1800,VCSL public-label audit,37,0.09106993268902452,0.019405077090795825,51.53290529695024,0.0019572422676363867,510.92295345104327,1.9591007067385044e-05,51043.82825040129,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9244444444444445,0.9249978538782782,0.35888888888888887,0.12092735357511177,0.077189857268164,0.8211111111111111,0.9047619047619048,0.7177777777777777,646,68,832,254,1800,VCSL public-label audit,37,0.077189857268164,0.019801980198019806,50.49999999999999,0.0019980019980019984,500.4999999999999,1.999980000199998e-05,50000.49999999999,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
