round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
14,fedavg,secureagg,0.18452567470919884,secureagg,3.959052264690399e-06,2.036476507782936e-05,1680,3360,2.0,37
15,fedavg,secureagg,0.18273066143868927,secureagg,3.4761615097522736e-06,2.154288813471794e-05,1680,3360,2.0,37
16,fedavg,secureagg,0.18108065715973262,secureagg,3.6349520087242126e-06,2.246582880616188e-05,1680,3360,2.0,37
17,fedavg,secureagg,0.17955704780735995,secureagg,3.494787961244583e-06,2.3097731173038483e-05,1680,3360,2.0,37
18,fedavg,secureagg,0.17814463971881145,secureagg,3.79001721739769e-06,2.34958715736866e-05,1680,3360,2.0,37
19,fedavg,secureagg,0.17683083808050537,secureagg,3.7159770727157593e-06,2.3224856704473495e-05,1680,3360,2.0,37
20,fedavg,secureagg,0.17560506351140004,secureagg,4.202127456665039e-06,2.6392284780740738e-05,1680,3360,2.0,37
21,fedavg,secureagg,0.17445832815613282,secureagg,3.623776137828827e-06,2.284487709403038e-05,1680,3360,2.0,37
22,fedavg,secureagg,0.1733829212015698,secureagg,3.662891685962677e-06,2.070702612400055e-05,1680,3360,2.0,37
23,fedavg,secureagg,0.17237217111390948,secureagg,3.526918590068817e-06,2.1412968635559082e-05,1680,3360,2.0,37
24,fedavg,secureagg,0.17142026275880026,secureagg,3.000255674123764e-06,2.0053237676620483e-05,1680,3360,2.0,37
25,fedavg,secureagg,0.17052209451865338,secureagg,3.1008385121822357e-06,2.0398292690515518e-05,1680,3360,2.0,37
26,fedavg,secureagg,0.16967316506477348,secureagg,3.5651028156280518e-06,2.1662097424268723e-05,1680,3360,2.0,37
27,fedavg,secureagg,0.1688694824700158,secureagg,3.4025870263576508e-06,2.7720816433429718e-05,1680,3360,2.0,37
28,fedavg,secureagg,0.16810749040265077,secureagg,4.527159035205841e-06,2.158200368285179e-05,1680,3360,2.0,37
29,fedavg,secureagg,0.1673840075604156,secureagg,2.9942020773887634e-06,1.957407221198082e-05,1680,3360,2.0,37
30,fedavg,secureagg,0.166696177498201,secureagg,3.236345946788788e-06,2.0665116608142853e-05,1680,3360,2.0,37
1,fedavg,heagg,0.31564968871980237,heagg,4.137726500630379e-05,2.8348993510007858e-05,1680,26880,16.0,37
2,fedavg,heagg,0.25989690600804927,heagg,2.4158041924238205e-05,2.4810899049043655e-05,1680,26880,16.0,37
3,fedavg,heagg,0.23729504134470242,heagg,2.370588481426239e-05,2.343207597732544e-05,1680,26880,16.0,37
4,fedavg,heagg,0.22445284706642216,heagg,2.3581087589263916e-05,2.290494740009308e-05,1680,26880,16.0,37
5,fedavg,heagg,0.21583960759171888,heagg,2.330867573618889e-05,2.296408638358116e-05,1680,26880,16.0,37
6,fedavg,heagg,0.20946367794054552,heagg,2.34898179769516e-05,2.257898449897766e-05,1680,26880,16.0,37
7,fedavg,heagg,0.20443464173628714,heagg,2.351216971874237e-05,2.2747088223695755e-05,1680,26880,16.0,37
8,fedavg,heagg,0.20029405076302145,heagg,2.543581649661064e-05,2.549402415752411e-05,1680,26880,16.0,37
9,fedavg,heagg,0.19678065893075442,heagg,2.512894570827484e-05,2.492312341928482e-05,1680,26880,16.0,37
10,fedavg,heagg,0.19373359264291717,heagg,2.601463347673416e-05,2.5074928998947144e-05,1680,26880,16.0,37
11,fedavg,heagg,0.19104754981370708,heagg,2.3148953914642334e-05,2.313125878572464e-05,1680,26880,16.0,37
12,fedavg,heagg,0.18865000556362904,heagg,2.276478335261345e-05,2.2810883820056915e-05,1680,26880,16.0,37
13,fedavg,heagg,0.18648893276597506,heagg,2.303207293152809e-05,2.559041604399681e-05,1680,26880,16.0,37
14,fedavg,heagg,0.18452567695233743,heagg,2.3715198040008545e-05,2.3383647203445435e-05,1680,26880,16.0,37
15,fedavg,heagg,0.18273066551977374,heagg,2.4375971406698227e-05,2.353312447667122e-05,1680,26880,16.0,37
16,fedavg,heagg,0.18108064876730748,heagg,2.2502150386571884e-05,2.2132880985736847e-05,1680,26880,16.0,37
17,fedavg,heagg,0.1795570368716938,heagg,2.5047920644283295e-05,2.4753157049417496e-05,1680,26880,16.0,37
18,fedavg,heagg,0.1781446357500322,heagg,2.3440923541784286e-05,2.2623222321271896e-05,1680,26880,16.0,37
19,fedavg,heagg,0.17683083159187257,heagg,2.6440247893333435e-05,2.6384834200143814e-05,1680,26880,16.0,37
20,fedavg,heagg,0.17560506220995908,heagg,2.6880763471126556e-05,2.6073306798934937e-05,1680,26880,16.0,37
21,fedavg,heagg,0.17445832075544657,heagg,2.3215077817440033e-05,2.3763161152601242e-05,1680,26880,16.0,37
